step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
990.0,62,938.0,10.659090909090908,1.8043115769075713,62,2581.0,0.03669283913443831,62,2581.0
995.0,56,831.0,9.551724137931034,1.8726469916812019,56,2676.0,0.05916590753220609,56,2676.0
1000.0,46,632.0,7.614457831325301,2.4816567298989463,46,2590.0,0.0999846926512514,46,2590.0
1005.0,33,467.0,5.8375,2.304939150531392,33,2633.0,0.08624612212348468,33,2633.0
1010.0,32,371.0,4.469879518072289,2.084808755226722,32,2517.0,0.08743971685559318,32,2517.0
1015.0,26,349.0,4.105882352941176,2.8687531956829675,26,2426.0,0.1349486088914709,26,2426.0
1020.0,30,404.0,4.590909090909091,3.1853568274022477,30,2258.0,0.14753499341539292,30,2258.0
1025.0,35,512.0,6.023529411764706,2.867501035214986,35,2047.0,0.09305189341398766,35,2047.0
1030.0,42,681.0,7.9186046511627906,3.351156252555068,42,2032.0,0.11075616478507616,42,2032.0
1035.0,39,574.0,6.833333333333333,3.3751799181641995,39,2067.0,0.14603315386473772,39,2067.0
1040.0,49,735.0,8.647058823529411,2.832716963732475,49,2104.0,0.10583049739778266,49,2104.0
1045.0,57,832.0,9.563218390804598,1.9363250370418799,57,2186.0,0.05639004491104197,57,2186.0
1050.0,53,874.0,9.820224719101123,2.4917749564077063,53,2130.0,0.10296079218866942,53,2130.0
1055.0,50,894.0,9.933333333333334,3.2440040006193813,50,1985.0,0.14158061125291194,50,1985.0
1060.0,44,846.0,9.613636363636363,2.0886764913319187,44,2103.0,0.08217452989260819,44,2103.0
1065.0,47,778.0,8.741573033707866,2.5515557257116623,47,2147.0,0.09354812645635653,47,2147.0
1070.0,43,462.0,5.25,2.6615176939351346,43,2171.0,0.10719117672404557,43,2171.0
1075.0,37,402.0,4.729411764705882,2.6543981645250327,37,2065.0,0.10400293029413238,37,2065.0
1080.0,41,418.0,4.804597701149425,2.1200559835095705,41,2049.0,0.05931790667983495,41,2049.0
1085.0,52,500.0,5.2631578947368425,2.319949646983326,52,1912.0,0.07542043789216273,52,1912.0
1090.0,48,546.0,5.934782608695652,2.4392136239481035,48,2036.0,0.11374617553595973,48,2036.0
1095.0,45,560.0,6.153846153846154,2.4861612381694442,45,1988.0,0.08805424549657678,45,1988.0
1100.0,47,640.0,7.191011235955056,2.772241903617931,47,2052.0,0.08075492207504499,47,2052.0
1105.0,41,660.0,7.5,2.684950021124187,41,2196.0,0.11272809451027084,41,2196.0
1110.0,44,788.0,9.493975903614459,2.3125134325013907,44,2317.0,0.09939315170984543,44,2317.0
1115.0,56,905.0,10.284090909090908,1.8227031135095837,56,2389.0,0.05464069269637949,56,2389.0
1120.0,57,979.0,10.641304347826088,2.1964961858561605,57,2343.0,0.0767718011531258,57,2343.0
1125.0,53,1114.0,11.978494623655914,3.02924303471749,53,2280.0,0.12190978283790393,53,2280.0
1130.0,46,1059.0,11.637362637362637,2.535765880678023,46,2420.0,0.10764845662035544,46,2420.0
1135.0,51,1077.0,12.238636363636363,2.3321191518354154,51,2455.0,0.09022147161609335,51,2455.0
1140.0,43,611.0,6.943181818181818,2.102776101026484,43,2467.0,0.09620150776196901,43,2467.0
1145.0,40,377.0,4.383720930232558,2.06028882210766,40,2330.0,0.08769229726628332,40,2330.0
1150.0,43,377.0,4.235955056179775,1.7232312844673379,43,2397.0,0.06407690820389533,43,2397.0
1155.0,53,472.0,5.0212765957446805,1.78067986785469,53,2371.0,0.05471881185763106,53,2371.0
1160.0,57,654.0,6.88421052631579,2.769713724643655,57,2378.0,0.1071314292221875,57,2378.0
1165.0,53,701.0,7.457446808510638,2.6443833552470974,53,2514.0,0.12027351579292672,53,2514.0
1170.0,47,667.0,7.49438202247191,2.547041513301904,47,2354.0,0.08399970904765107,47,2354.0
1175.0,46,615.0,6.758241758241758,2.5507693123838404,46,2417.0,0.09914446571561075,46,2417.0
1180.0,40,576.0,6.545454545454546,2.672303693682986,40,2384.0,0.11752956859764833,40,2384.0
1185.0,45,592.0,6.651685393258427,2.1497314055026195,45,2428.0,0.08525395078775151,45,2428.0
1190.0,57,703.0,7.4,2.0303652957328993,57,2457.0,0.05885461985367596,57,2457.0
1195.0,52,775.0,8.072916666666666,2.2805544290174695,52,2522.0,0.09550858009993028,52,2522.0
1200.0,45,760.0,8.085106382978724,2.5856312248061877,45,2458.0,0.11082942285954099,45,2458.0
1205.0,45,436.0,4.791208791208791,1.9145077357459148,45,2513.0,0.07798841303098755,45,2513.0
1210.0,45,441.0,4.846153846153846,2.0802684245451566,45,2490.0,0.09371567515304863,45,2490.0
1215.0,48,497.0,5.4021739130434785,1.9817535512319686,48,2546.0,0.07181768222706267,48,2546.0
1220.0,57,614.0,6.602150537634409,1.7291940435369,57,2579.0,0.050881717596215965,57,2579.0
1225.0,55,575.0,6.182795698924731,1.7196842278911513,55,2675.0,0.04733630507780377,55,2675.0
1230.0,54,650.0,6.914893617021277,2.298150587086515,54,2750.0,0.09417225981416376,54,2750.0
1235.0,54,685.0,7.445652173913044,2.3939468339914716,54,2778.0,0.10777713286600182,54,2778.0
1240.0,53,688.0,7.478260869565218,2.1932800667414885,53,2679.0,0.07147847836735861,53,2679.0
1245.0,53,660.0,7.173913043478261,1.8238147639981086,53,2831.0,0.0555728249015172,53,2831.0
1250.0,48,576.0,6.545454545454546,2.0232996226742728,48,2808.0,0.07904274694019144,48,2808.0
1255.0,41,529.0,6.080459770114943,2.2830405502010938,41,2846.0,0.08958303625428879,41,2846.0
1260.0,38,557.0,6.476744186046512,2.2324802894103892,38,2704.0,0.08615912862867245,38,2704.0
1265.0,34,380.0,4.222222222222222,2.246140849644975,34,2738.0,0.10627757568468989,34,2738.0
1270.0,38,406.0,4.413043478260869,2.821131656306989,38,2705.0,0.13125472941387328,38,2705.0
1275.0,43,564.0,6.197802197802198,1.873169280713683,43,2744.0,0.07051605972582353,43,2744.0
1280.0,56,768.0,8.0,1.7262870082791728,56,2661.0,0.0485513602222536,56,2661.0
1285.0,55,782.0,8.408602150537634,1.7131654414883208,55,2822.0,0.06080954131471974,55,2822.0
1290.0,57,995.0,11.055555555555555,1.7602353737812857,57,2938.0,0.06729146214157848,57,2938.0
1295.0,58,1056.0,11.865168539325843,1.6393198049868545,58,3037.0,0.040619574676114246,58,3037.0
1300.0,60,1023.0,10.65625,2.0549744255085063,60,2994.0,0.062385863352420835,60,2994.0
1305.0,53,882.0,9.58695652173913,2.240379253224647,53,3098.0,0.104400950987457,53,3098.0
1310.0,45,680.0,7.472527472527473,2.309919612901214,45,3028.0,0.09236689732198308,45,3028.0
1315.0,41,405.0,4.5,2.2836270439149926,41,2978.0,0.08182339082320894,41,2978.0
1320.0,41,403.0,4.477777777777778,2.5862689435585313,41,2967.0,0.09820610349023233,41,2967.0
1325.0,43,417.0,4.848837209302325,2.1885689009379283,43,2977.0,0.07515799468906058,43,2977.0
1330.0,52,504.0,5.793103448275862,1.7958320836614756,52,2852.0,0.0557074001150637,52,2852.0
1335.0,52,639.0,7.021978021978022,2.4404487656637577,52,2620.0,0.07309269237675138,52,2620.0
